cluster_id,ring_id,rank,moi,system_name,body_name,ring_name,x,y,z,dist_to_centroid_ly
K14_C05,24378bcd101e7fc16b9ff6ab3f0ffebec3b8d425,884,0.999087,Plimboa AQ-X c1-25,Plimboa AQ-X c1-25 4,Plimboa AQ-X c1-25 4 A Ring,-6269.031250,1506.625000,27180.343750,6002.512533
K14_C05,d71b8442ef21354d132341bc70a78d421c49e96f,887,0.999070,Dryae Bliae YH-C c13-1,Dryae Bliae YH-C c13-1 AB 4,Dryae Bliae YH-C c13-1 AB 4 A Ring,-12939.781250,-1101.156250,28936.656250,8122.045564
K14_C05,888b2fb045a03ffc9b4487c6f0676ee8d1eeead8,914,0.998821,Hypuejaa FF-R d4-15,Hypuejaa FF-R d4-15 B 1,Hypuejaa FF-R d4-15 B 1 A Ring,-11950.125000,-1258.562500,27546.312500,6453.375663
K14_C05,d310daf8bbface0a08f8c7d2247df83bf8382cf6,927,0.998734,Agnairt CT-W c16-92,Agnairt CT-W c16-92 2,Agnairt CT-W c16-92 2 A Ring,-9959.968750,-768.593750,22723.812500,1472.207956
K14_C05,0be7c0963f0006cf70a023644cac2d6be56dbeaf,934,0.998692,Theemae AA-A g279,Theemae AA-A g279 2,Theemae AA-A g279 2 B Ring,-3399.531250,1546.250000,23589.062500,5875.388740
K14_C05,00d1b48fd75b2b877190b22c197f413180d3969b,946,0.998601,Scheau Pra VO-Z e915,Scheau Pra VO-Z e915 2,Scheau Pra VO-Z e915 2 C Ring,-5610.562500,-1381.437500,24795.250000,4327.855172
K14_C05,5ba9dab546c7141c47ba8289996c7830889ea06b,947,0.998598,Eol Prou LE-F c25-34,Eol Prou LE-F c25-34 ABC 1,Eol Prou LE-F c25-34 ABC 1 C Ring,-9678.031250,-1117.562500,20518.843750,1946.103800
K14_C05,05fe85f8ea926e0cfce455d96cd5cca28faa1663,948,0.998544,Agnairt DA-A f3542,Agnairt DA-A f3542 2,Agnairt DA-A f3542 2 A Ring,-9315.687500,-1082.375000,22138.218750,970.758938
K14_C05,428a0b7a89bc1f977a0628b99644e46cdf4d973d,954,0.998490,Bramba IH-V f2-165,Bramba IH-V f2-165 A 3,Bramba IH-V f2-165 A 3 B Ring,-12140.656250,-1399.343750,19151.750000,4574.896964
K14_C05,6344de79c0db53a381dc30c9746b9f36a353481d,955,0.998484,Byoomue ST-H d10-1181,Byoomue ST-H d10-1181 14,Byoomue ST-H d10-1181 14 C Ring,-10589.468750,-784.500000,25421.781250,3893.351054
K14_C05,65bdde12f2be70fe809b162e391cb4cc9e981779,978,0.998317,Eor Ausms AA-A g272,Eor Ausms AA-A g272 C 1,Eor Ausms AA-A g272 C 1 C Ring,-7642.500000,1549.218750,19691.562500,3176.166941
K14_C05,7fe42800d2d838b04ba6cca8211931b542359671,981,0.998223,Dryooe Prou DD-H d11-2922,Dryooe Prou DD-H d11-2922 4,Dryooe Prou DD-H d11-2922 4 B Ring,-9880.062500,-294.375000,21664.968750,1182.529209
K14_C05,c0170a4d3ecc2e5266046f01cdd9e47648bd2263,991,0.998143,Eol Prou VD-T e3-156,Eol Prou VD-T e3-156 2,Eol Prou VD-T e3-156 2 A Ring,-9051.875000,-1050.031250,20129.437500,2058.728524
K14_C05,165b8d970befcbe2428b4a3191022b34be9cdc3a,996,0.998087,Pha Scroi AA-A h360,Pha Scroi AA-A h360 B 2,Pha Scroi AA-A h360 B 2 B Ring,-10263.937500,1446.343750,23671.968750,2837.241606
K14_C06,a5e22c7a4cfcbc0cfe6def77ca984d90577daad1,3,0.999998,Phoi Phyloea AA-A h193,Phoi Phyloea AA-A h193 AB 3,Phoi Phyloea AA-A h193 AB 3 B Ring,-5524.156250,2415.187500,33981.812500,2893.233489
K14_C06,ce399b12b5ba24f9e3f955c10fe15da1dccbde5d,4,0.999998,Phoi Phyloea AA-A h193,Phoi Phyloea AA-A h193 AB 1,Phoi Phyloea AA-A h193 AB 1 B Ring,-5524.156250,2415.187500,33981.812500,2893.233489
K14_C06,950f915a00234727abab1985d6d71ad6fa86791e,5,0.999997,Rothie AA-A h499,Rothie AA-A h499 AB 2,Rothie AA-A h499 AB 2 B Ring,-2073.593750,-1342.218750,29941.187500,5476.500535
K14_C06,67ec9f75879658a1b34ddca77b43ce403f46800a,13,0.999994,Rothie AA-A h499,Rothie AA-A h499 AB 3,Rothie AA-A h499 AB 3 B Ring,-2073.593750,-1342.218750,29941.187500,5476.500535
K14_C06,9a8369a9a49135cfff9a7193a65c377051fd1bb9,54,0.999978,Blua Flyi CF-O c7-0,Blua Flyi CF-O c7-0 8,Blua Flyi CF-O c7-0 8 B Ring,-4381.906250,-824.875000,42777.312500,8126.466199
K14_C06,dd54576ee552dc82e37998121f558a9bd08169b7,70,0.999975,Eorld Grie PZ-O e6-2141,Eorld Grie PZ-O e6-2141 2,Eorld Grie PZ-O e6-2141 2 B Ring,-3635.281250,-1370.250000,30851.375000,4102.314087
K14_C06,e632aa8e73fc66fb3238af40d1b17bfedc204778,71,0.999975,Hyuqo GD-R d5-424,Hyuqo GD-R d5-424 A 5,Hyuqo GD-R d5-424 A 5 C Ring,-40.343750,-540.093750,35290.812500,4606.328010
K14_C06,f031e569f5d8ad96781e3aece62db4e71aee9985,81,0.999973,Hyuqoae NS-U f2-756,Hyuqoae NS-U f2-756 A 1,Hyuqoae NS-U f2-756 A 1 B Ring,-7213.750000,-1026.093750,35926.937500,3008.145640
K14_C06,93590fce6643d1504f7db0c13526a201c7c83ec8,86,0.999973,Splojoea HN-I c23-239,Splojoea HN-I c23-239 9,Splojoea HN-I c23-239 9 C Ring,-1935.906250,111.375000,35813.218750,2913.347233
K14_C06,72046bac71b1526528fe3fa0c025061578dcb0cf,103,0.999970,Phroi Blou IU-L c22-239,Phroi Blou IU-L c22-239 4,Phroi Blou IU-L c22-239 4 C Ring,-3394.750000,-852.937500,34466.031250,1365.894030
K14_C06,9b25e8e954da107e389559c58d894e7b5d6632d9,111,0.999966,Pheia Briae LR-W d1-1423,Pheia Briae LR-W d1-1423 A 9,Pheia Briae LR-W d1-1423 A 9 C Ring,388.500000,86.906250,36232.656250,5231.366876
K14_C06,073a0bd3e55bf3a6958985ab931f5d26983c524f,112,0.999966,Vegna LM-W e1-6834,Vegna LM-W e1-6834 2,Vegna LM-W e1-6834 2 A Ring,-7188.000000,101.250000,36489.843750,3182.739842
K14_C06,aaef2464522f29a61c38432c13e937c285741075,133,0.999960,Dryio Bluae FG-Y g33,Dryio Bluae FG-Y g33 3,Dryio Bluae FG-Y g33 3 C Ring,-5430.468750,-1114.718750,29139.468750,5666.826759
K14_C06,0992b188a079bbe922d01d109490ec8765b81c91,152,0.999955,Dryio Bloo ZU-Y f64,Dryio Bloo ZU-Y f64 1,Dryio Bloo ZU-Y f64 1 B Ring,-5847.718750,-1330.562500,28833.781250,6073.539638
K14_C06,bbf46c5a5eaca20d2739d73f77238dc490631cd5,159,0.999954,Phao Chraei FG-Y g0,Phao Chraei FG-Y g0 4,Phao Chraei FG-Y g0 4 A Ring,-7812.250000,2737.812500,34727.937500,4381.119345
K14_C06,85771ae77f66cd592aa9f960ef371aab9ca985ea,201,0.999943,Eactaiwnst KY-F c25-7,Eactaiwnst KY-F c25-7 4,Eactaiwnst KY-F c25-7 4 A Ring,-15803.000000,303.781250,43573.437500,14320.895427
K14_C06,528cc5f667bf03d93bd0fefb5216b408a07cdc2a,220,0.999939,Sphuqea MT-I c9-35,Sphuqea MT-I c9-35 A 10,Sphuqea MT-I c9-35 A 10 C Ring,-14057.031250,60.875000,35187.937500,9480.394300
K14_C06,c69a000f697779fe1d534cceab292baf2b247bbc,237,0.999933,Phroea Blou JM-W f1-384,Phroea Blou JM-W f1-384 1,Phroea Blou JM-W f1-384 1 B Ring,-7149.937500,-1147.531250,34425.468750,2724.070878
K14_C06,889bd380e9d93db1b9dd882422bcbe5f410a9ddf,239,0.999932,Phrio Byoe DA-A f900,Phrio Byoe DA-A f900 2,Phrio Byoe DA-A f900 2 B Ring,-5456.812500,-1049.406250,36244.000000,1966.261737
K14_C06,838977fcfd25a675e0e436034f8c6c1a58e5f10e,249,0.999929,Vegnoae WE-R e4-855,Vegnoae WE-R e4-855 A 2,Vegnoae WE-R e4-855 A 2 B Ring,-982.593750,122.687500,36901.281250,4258.555608
K14_C06,769276b9ab0658f9f06ef8e8de2b407c8a0818ca,258,0.999926,Phleedgaa AA-A h149,Phleedgaa AA-A h149 1,Phleedgaa AA-A h149 1 C Ring,-6328.281250,-357.406250,34719.593750,1737.952159
K14_C06,993fc053cd8cf58889938e213e29f019afcacd0c,259,0.999926,Lyaisaa WO-Z e409,Lyaisaa WO-Z e409 A 1,Lyaisaa WO-Z e409 A 1 B Ring,-1511.312500,1143.750000,31145.406250,4885.832377
K14_C06,d5ca1bf0e341ab8cdb6ff1a408d9ac0f8f621d09,274,0.999921,Eimbaisys AA-A h215,Eimbaisys AA-A h215 A 4,Eimbaisys AA-A h215 A 4 C Ring,-5166.031250,1529.125000,30169.656250,4872.265237
K14_C06,8c30ec6364f297ec7caeebb12fac97d637948d86,287,0.999918,Scheau Byoe SU-U b49-25,Scheau Byoe SU-U b49-25 2,Scheau Byoe SU-U b49-25 2 C Ring,-6085.656250,-205.781250,35837.031250,1890.152811
K14_C06,89e355af357eb9e6185630b1ae6e56a534c21a0c,292,0.999916,Ciesuae BA-A g2,Ciesuae BA-A g2 2,Ciesuae BA-A g2 2 C Ring,-6944.250000,1870.718750,35347.406250,3226.030949
K14_C06,6dfe0cc81daa99511e0302fdd12e1571d3cd4b85,318,0.999907,Dryao Phylio AA-A h662,Dryao Phylio AA-A h662 BC 2,Dryao Phylio AA-A h662 BC 2 B Ring,-3832.218750,1843.562500,28753.437500,6322.245746
K14_C06,f19aab50d41c0b33dd1553e4ddc71a62003864fe,323,0.999904,Plaa Free SQ-K d9-15,Plaa Free SQ-K d9-15 6,Plaa Free SQ-K d9-15 6 C Ring,-2447.843750,947.593750,40720.812500,6524.000275
K14_C06,3b677ecc4e7527f6459d9efe84f017b377af781e,327,0.999901,Phleedgae JB-T b21-8,Phleedgae JB-T b21-8 5,Phleedgae JB-T b21-8 5 A Ring,-2157.093750,-487.031250,33957.031250,2553.998264
K14_C06,896a86fc0e36dcab8ecb690a8a749a84a825590c,344,0.999892,Foijie CL-Y g472,Foijie CL-Y g472 2,Foijie CL-Y g472 2 A Ring,-2499.687500,-1557.843750,33392.406250,2790.025260
K14_C06,b10e3358f7ab1680883e8acd813aad17cb1b906f,348,0.999889,Cieso CA-A f240,Cieso CA-A f240 3,Cieso CA-A f240 3 B Ring,-1831.718750,1318.906250,34952.812500,3182.863614
K14_C06,b40c09f477e4235cce344916586b276b23d9f4bf,354,0.999886,Brairaae OS-U f2-330,Brairaae OS-U f2-330 2,Brairaae OS-U f2-330 2 B Ring,-3259.093750,-1123.750000,31971.375000,3143.806243
K14_C06,469ba78599cc2d065377bc8b48a6331252bd3fd9,358,0.999884,Chraisooe JD-X c3-1,Chraisooe JD-X c3-1 5,Chraisooe JD-X c3-1 5 C Ring,-8579.031250,-1703.000000,31096.125000,5552.724167
K14_C06,a86e26300842ef54ea7b256920af9c1aa92b5382,373,0.999878,Cyoagia KD-A d1-30,Cyoagia KD-A d1-30 10,Cyoagia KD-A d1-30 10 C Ring,-37.468750,-500.687500,41307.000000,8051.444481
K14_C06,65d48771bcf303b15536da61d5402ea0fd35d0d5,376,0.999877,Hypuae Briae VO-H d10-2480,Hypuae Briae VO-H d10-2480 12,Hypuae Briae VO-H d10-2480 12 C Ring,1048.281250,447.093750,35680.812500,5772.894845
K14_C06,2f29b5134fbe163763234adcdd28ab91f47073e5,389,0.999872,Phleedgoea FG-Y g1028,Phleedgoea FG-Y g1028 2,Phleedgoea FG-Y g1028 2 A Ring,-8171.875000,-860.218750,34761.625000,3631.851987
K14_C06,0b9c0ee3339ee45b3dc109ad38862596123dbe05,394,0.999870,Phroi Blou EG-Y g187,Phroi Blou EG-Y g187 4,Phroi Blou EG-Y g187 4 B Ring,-3458.093750,-918.218750,34652.718750,1326.372699
K14_C06,9e97512779c4f03e336dd35a9f253eb310a9646f,409,0.999864,Greethuia FQ-X d1-86,Greethuia FQ-X d1-86 9,Greethuia FQ-X d1-86 9 C Ring,-5675.593750,528.718750,37571.718750,3184.716259
K14_C06,57fdfdbb7379161650e7f737c75660964c56e69c,431,0.999853,Dryuae Phyloea AA-A g194,Dryuae Phyloea AA-A g194 A 3,Dryuae Phyloea AA-A g194 A 3 C Ring,-6295.875000,1562.687500,28722.343750,6446.796320
K14_C06,a983c2272e14a19ab47fefa23a70faa85e93277b,440,0.999848,Pheia Briae VW-L c8-211,Pheia Briae VW-L c8-211 8,Pheia Briae VW-L c8-211 8 C Ring,1100.937500,351.312500,36420.093750,5986.269796
K14_C06,752601fd2b28fec53cadb7e2109e664065530308,449,0.999844,Phaa Chraei HN-S e4-468,Phaa Chraei HN-S e4-468 1,Phaa Chraei HN-S e4-468 1 A Ring,-7437.031250,1113.750000,34392.875000,3158.611154
K14_C06,a78ee8649fadc15d98cdcff21db80c8b448d7db0,473,0.999835,Eactaifs FX-A c14-1,Eactaifs FX-A c14-1 8,Eactaifs FX-A c14-1 8 C Ring,-12418.812500,258.593750,43058.625000,11477.729132
K14_C06,348c36daf57cac808d7016fccc8e33d5db5021a7,477,0.999834,Hyuqoae HG-Y f725,Hyuqoae HG-Y f725 1,Hyuqoae HG-Y f725 1 B Ring,-6781.875000,-1083.937500,35147.437500,2392.561334
K14_C06,6fbb1af87659bc949f0a50faef5ca82bfd3a1beb,497,0.999824,Phroea Blou EG-Y f960,Phroea Blou EG-Y f960 1,Phroea Blou EG-Y f960 1 A Ring,-7596.312500,-1180.281250,33932.562500,3232.702534
K14_C06,c5d75fcd2acd77e35507f8250ef5bb4024e50eb8,500,0.999823,Hypua Bliae OP-N d7-18,Hypua Bliae OP-N d7-18 6,Hypua Bliae OP-N d7-18 6 C Ring,-12855.500000,-569.937500,32876.343750,8460.502102
K14_C06,66f88ca8d9112e9c11bd785e114856c0e15e077c,501,0.999823,Phua Bre QZ-N d7-201,Phua Bre QZ-N d7-201 11,Phua Bre QZ-N d7-201 11 A Ring,-3350.187500,899.500000,36727.562500,2655.469496
K14_C06,effc9c08859d7db4cc6d7a169e16fbf5f7681d5f,512,0.999820,Cyoagie AH-T d4-8,Cyoagie AH-T d4-8 7,Cyoagie AH-T d4-8 7 C Ring,1396.562500,-362.531250,41607.062500,9163.508221
K14_C06,46a3bf225f09e06c89f592ef5347e90e4864c190,517,0.999817,Dryao Phylio AA-A h224,Dryao Phylio AA-A h224 A 2,Dryao Phylio AA-A h224 A 2 C Ring,-3298.000000,2050.656250,29063.500000,6196.728522
K14_C06,7691e1d5c4ccc0eaff18682017724980dafdabed,518,0.999817,Spooreau GI-Z c27-39,Spooreau GI-Z c27-39 4,Spooreau GI-Z c27-39 4 C Ring,-588.281250,52.843750,39841.531250,6544.543712
K14_C06,37869328bb7db352a837fedb160669908d5fa006,543,0.999805,Hyuqoae QQ-N c7-191,Hyuqoae QQ-N c7-191 4,Hyuqoae QQ-N c7-191 4 A Ring,-6614.937500,-943.906250,35125.000000,2187.118123
K14_C06,f53a74cc95e18bc3c7c9de2966cd39060d36155e,562,0.999794,Phleedgaa AA-A g458,Phleedgaa AA-A g458 5,Phleedgaa AA-A g458 5 B Ring,-6451.218750,-872.562500,34065.156250,2054.864934
K14_C06,415d20298c205b7af89e632b4833a24a62e7e310,567,0.999791,Dryiqu OV-P c8-20,Dryiqu OV-P c8-20 4,Dryiqu OV-P c8-20 4 A Ring,2983.218750,-71.687500,40262.125000,9416.707950
K14_C06,6a0fbe80804cb09bc808eb0d45409528abf38210,583,0.999784,Hypio Blou AA-A h38,Hypio Blou AA-A h38 1,Hypio Blou AA-A h38 1 C Ring,-1888.031250,-668.000000,32474.062500,3515.645831
K14_C06,b5c954f1907efbd849982b347f3485858439a7c5,593,0.999779,Dryio Bloo AA-A h135,Dryio Bloo AA-A h135 B 3,Dryio Bloo AA-A h135 B 3 B Ring,-6427.750000,-2454.031250,29288.843750,6106.588911
K14_C06,6b65cd1a5b9c8514d3b52f7c6fccb92ab73bb5bd,611,0.999766,Greerio JO-H d10-89,Greerio JO-H d10-89 9,Greerio JO-H d10-89 9 B Ring,1343.343750,441.125000,38267.218750,6973.362255
K14_C06,ef06395d4828faa339aaf49f2c7182fb411f5477,620,0.999755,Hyuqo GD-R d5-1844,Hyuqo GD-R d5-1844 BC 5,Hyuqo GD-R d5-1844 BC 5 C Ring,-56.687500,-556.625000,35266.656250,4588.116190
K14_C06,d97272d800aa6789f49ac352dbf472aec70efee4,623,0.999752,Vegnoi ZL-B c27-20,Vegnoi ZL-B c27-20 A 1,Vegnoi ZL-B c27-20 A 1 C Ring,-15907.843750,117.468750,37215.156250,11599.722297
K14_C06,bf750832d8d8ed4cf233c078be6a84615692b490,625,0.999750,Bleethue FG-Y f148,Bleethue FG-Y f148 1,Bleethue FG-Y f148 1 C Ring,-7158.812500,-1037.281250,37677.531250,4028.618169
K14_C06,5de64ccdf3a09ccba8f0b33ab7b51a4f1fd7e692,626,0.999748,Dryio Bloo CL-Y g81,Dryio Bloo CL-Y g81 AB 2,Dryio Bloo CL-Y g81 AB 2 B Ring,-5909.125000,-1842.406250,29073.781250,5973.446091
K14_C06,ff27e886a544bd27df2d3af552ea28e14d34beb0,661,0.999692,Teqie IL-O d6-113,Teqie IL-O d6-113 6,Teqie IL-O d6-113 6 C Ring,-1503.906250,-956.781250,36632.625000,3729.343193
K14_C06,2c439c0a778393646a6b7c600daa83f8620f023a,664,0.999689,Phoi Bre CK-I b9-299,Phoi Bre CK-I b9-299 AB 1,Phoi Bre CK-I b9-299 AB 1 B Ring,-8743.468750,-11.875000,36267.437500,4449.070871
K14_C06,db8edcfc0b2d505ba70d26478dc136a55f82f720,675,0.999679,Cyoagaea PF-A b16-0,Cyoagaea PF-A b16-0 5,Cyoagaea PF-A b16-0 5 C Ring,-1004.875000,-859.531250,41519.125000,7753.766248
K14_C06,938d53fd609a447bc3927bb9fb9ca07bc3f79e8a,676,0.999678,Phroea Blou PI-I d10-969,Phroea Blou PI-I d10-969 BCD 3,Phroea Blou PI-I d10-969 BCD 3 B Ring,-6512.156250,-572.500000,34392.781250,1966.709047
K14_C06,75cc846d079521fd9e012935105c3576b8d6c9d6,678,0.999675,Cyoagi UL-B d14-6,Cyoagi UL-B d14-6 AB 1,Cyoagi UL-B d14-6 AB 1 B Ring,-8518.406250,-469.625000,42430.156250,8694.157333
K14_C06,adb62955861afa90750eb867ef1dab430c7c69b3,704,0.999639,Wrupeae ZU-X e1-627,Wrupeae ZU-X e1-627 A 1,Wrupeae ZU-X e1-627 A 1 C Ring,-4318.593750,-1412.000000,28811.062500,5987.184642
K14_C06,f628c2275a0daf532a3dc42e06c841158e0b5ca6,710,0.999624,Bleethai JX-I c10-54,Bleethai JX-I c10-54 AB 3,Bleethai JX-I c10-54 AB 3 B Ring,-5852.875000,-811.843750,37809.562500,3426.223452
K14_C06,442d6ba64ebd91111cc0bb086a467c50e6f0754d,714,0.999617,Scheau Byoe WJ-P d6-1007,Scheau Byoe WJ-P d6-1007 B 7,Scheau Byoe WJ-P d6-1007 B 7 C Ring,-5427.406250,-547.031250,35392.718750,1142.195639
K14_C06,c58d2c45cf708c763e072c1593ed80908a2b264e,722,0.999595,Aiphairds PD-J d9-57,Aiphairds PD-J d9-57 B 14,Aiphairds PD-J d9-57 B 14 B Ring,-12066.562500,356.656250,34345.343750,7502.087723
K14_C06,b62cee66b43a97954013f92c90e0f3e4c702144c,725,0.999592,Hypuae Briae IX-B d13-1560,Hypuae Briae IX-B d13-1560 B 11,Hypuae Briae IX-B d13-1560 B 11 C Ring,810.593750,216.468750,35910.406250,5563.529069
K14_C06,b8496a8bda63b12bd179ef93ce8c8a49e9be61e3,732,0.999583,Phroea Bloo JS-L b37-1,Phroea Bloo JS-L b37-1 1,Phroea Bloo JS-L b37-1 1 C Ring,-4203.218750,-2135.906250,34313.312500,1973.637016
K14_C06,925ba1a123fddf8454469dfd25a9bb53a1c8b41c,736,0.999579,Oephaist LD-Q d6-1,Oephaist LD-Q d6-1 B 3,Oephaist LD-Q d6-1 B 3 A Ring,-6946.031250,-2822.187500,34060.031250,3548.900354
K14_C06,281b4bb9f1afbe5d2121fb7f710786a36b2403c7,749,0.999544,Phroea Gree LS-R d5-109,Phroea Gree LS-R d5-109 10,Phroea Gree LS-R d5-109 10 C Ring,-6808.812500,-285.437500,36557.000000,2905.937826
K14_C06,99ff585ba11fd1166a0698ee4de62aca16798302,758,0.999520,Shaulo JR-N e6-273,Shaulo JR-N e6-273 3,Shaulo JR-N e6-273 3 B Ring,-9140.156250,-19.125000,29649.156250,6779.624757
K14_C06,01f4839d5a5ddb2c8a1fadfc484827b6a1248329,816,0.999370,Hypoae Phyloea AA-A h311,Hypoae Phyloea AA-A h311 3,Hypoae Phyloea AA-A h311 3 C Ring,-4971.468750,2035.968750,33340.625000,2661.344089
K14_C06,771205ba26aa551e1a8f7f65f8cedc22a73b2c34,821,0.999364,Hypoe Blooe AQ-Y f113,Hypoe Blooe AQ-Y f113 1,Hypoe Blooe AQ-Y f113 1 B Ring,-3589.875000,-1635.406250,32689.656250,2628.978097
K14_C06,5e329338e0b71e23163098af4ce02452c366c48e,829,0.999331,Brairuia GX-A d14-1973,Brairuia GX-A d14-1973 ABCD 4,Brairuia GX-A d14-1973 ABCD 4 C Ring,-5486.125000,-667.125000,32164.062500,2699.060620
K14_C06,6953501d5f8f0a6636f599abc3cd2ffbdb5d11eb,831,0.999328,Braireau CL-X e1-4588,Braireau CL-X e1-4588 1,Braireau CL-X e1-4588 1 A Ring,-1897.031250,-450.218750,31379.468750,4264.591235
K14_C06,9cc39908f78a810b5c000f07040c23996b5551c9,841,0.999290,Phrooe Bliae DV-P c8-92,Phrooe Bliae DV-P c8-92 AB 5,Phrooe Bliae DV-P c8-92 AB 5 B Ring,-12811.906250,-80.906250,33881.343750,8256.433660
K14_C06,14ad987fab179e792c4aada1b0b70a9b616d2396,843,0.999276,Aowroae CL-Y f330,Aowroae CL-Y f330 AB 9,Aowroae CL-Y f330 AB 9 B Ring,1384.562500,1878.375000,33818.687500,6399.987574
K14_C06,76828eae9c82e0e8055a9c43168db044f6d8d273,862,0.999200,Phroi Byoe BA-P d6-893,Phroi Byoe BA-P d6-893 7,Phroi Byoe BA-P d6-893 7 C Ring,-235.843750,-709.906250,36673.562500,4818.991387
K14_C06,c4cec512feeaf04c3c195d8f43c91cd95eebed97,868,0.999178,Hyuqu OS-S c4-132,Hyuqu OS-S c4-132 3,Hyuqu OS-S c4-132 3 A Ring,2931.968750,-979.562500,34992.593750,7570.466281
K14_C06,2247e8b6751d5a7f094a5913fc1b7da345303eaa,871,0.999158,Hyuquae AA-A g22,Hyuquae AA-A g22 B 3,Hyuquae AA-A g22 B 3 B Ring,-5037.968750,-1279.187500,35230.218750,1262.203650
K14_C06,ff606c0d356f4c19c477b580c861a8ae2b755e2b,931,0.998714,Teqia NS-U f2-323,Teqia NS-U f2-323 1,Teqia NS-U f2-323 1 B Ring,-3486.843750,-1081.656250,37040.875000,2746.125269
K14_C06,d16b32e328a1819387d2c3549d78125c87784c6c,944,0.998623,Dryio Bloo CB-X f1-134,Dryio Bloo CB-X f1-134 2,Dryio Bloo CB-X f1-134 2 B Ring,-6163.500000,-1575.843750,29230.500000,5822.253766
K14_C06,3ec7da3f2daca5c83d9cfcce96c894853d5e6747,964,0.998433,Dryooe Greau IN-K c24-6,Dryooe Greau IN-K c24-6 AB 2,Dryooe Greau IN-K c24-6 AB 2 C Ring,-10193.531250,-346.093750,31983.156250,6212.896539
K14_C06,853d5b118e5a1045e7ea602ba191c74f3e34e0c2,966,0.998423,Flyae Flyi ZF-V d3-1059,Flyae Flyi ZF-V d3-1059 B 8,Flyae Flyi ZF-V d3-1059 B 8 C Ring,-773.031250,-317.875000,37704.812500,4878.013468
K14_C06,f6c4d65f1528c37c54a299d05959151b4ca7f2c5,979,0.998309,Phraa Byoe HU-L c22-26,Phraa Byoe HU-L c22-26 A 3,Phraa Byoe HU-L c22-26 A 3 A Ring,398.593750,-840.406250,37027.468750,5553.130127
K14_C06,cd84bc95f22f847a9713690a877d99b84d9cbd1c,986,0.998175,Hypou Briae VP-O d6-15,Hypou Briae VP-O d6-15 ABC 1,Hypou Briae VP-O d6-15 ABC 1 C Ring,-1090.843750,404.093750,35379.156250,3631.172232
K14_C06,27fb8fa36312e550f4a767366c40d3da7d3f2eae,993,0.998121,Prae Flyuae ZE-A e35,Prae Flyuae ZE-A e35 7,Prae Flyuae ZE-A e35 7 B Ring,-3643.375000,-1075.250000,38752.906250,4270.802901
K14_C06,a912ae34e64227f4f291454b1157a4c41ba239bb,995,0.998095,Phroea Blou VF-M b21-4,Phroea Blou VF-M b21-4 AB 3,Phroea Blou VF-M b21-4 AB 3 A Ring,-7431.375000,-1224.000000,33957.593750,3087.964842
K14_C06,9e773131b6d6107de30210a8a4f645cbd14583c2,998,0.998043,Dryaea Brau QY-R e4-0,Dryaea Brau QY-R e4-0 A 5,Dryaea Brau QY-R e4-0 A 5 B Ring,-9565.187500,2051.968750,31805.031250,6178.306631
K14_C07,c091bee2e480a60a48a629cb1e19d6f02c099542,12,0.999995,Hypuae Ain BW-B c27-13,Hypuae Ain BW-B c27-13 4,Hypuae Ain BW-B c27-13 4 B Ring,969.937500,202.562500,-5015.156250,4890.503956
K14_C07,aa91b6ff332ab065c79fef6127307681af11bab7,21,0.999985,Gludgoe TV-X c1-1,Gludgoe TV-X c1-1 2,Gludgoe TV-X c1-1 2 B Ring,-5459.312500,273.781250,-4806.718750,4763.516279
K14_C07,807255aceec37f15968f51fddc82cbc5e1820bdd,24,0.999984,Aucopp IH-N c22-6,Aucopp IH-N c22-6 3,Aucopp IH-N c22-6 3 C Ring,-2537.593750,-517.312500,2464.968750,3829.765294
K14_C07,b4928e7fed5ef42d0de69253402cbe5c8b2616e5,32,0.999982,Synuefe QU-N d7-19,Synuefe QU-N d7-19 9,Synuefe QU-N d7-19 9 B Ring,315.781250,-431.031250,-371.781250,2742.717863
K14_C07,8853bff849dacb5c57248d893538c19acd7dec22,36,0.999982,Slegiae MJ-X c2-2,Slegiae MJ-X c2-2 4,Slegiae MJ-X c2-2 4 C Ring,-7639.375000,-728.500000,-3474.687500,5866.137315
K14_C07,1dc3329c772ca1efe817f2c0f424c16cf9423da6,40,0.999981,Chraufao HP-G c11-0,Chraufao HP-G c11-0 6,Chraufao HP-G c11-0 6 A Ring,-4006.406250,368.906250,1989.281250,3780.760800
K14_C07,e5e2786d433fc062e09ad58608b6d437d1eff3b3,56,0.999977,Chraufao TN-L b23-0,Chraufao TN-L b23-0 2,Chraufao TN-L b23-0 2 C Ring,-4999.562500,360.062500,1997.625000,4343.246498
K14_C07,de7be80df2d52addbf1d0fc7719d79a48f132247,60,0.999976,Wredguia IG-V c16-4,Wredguia IG-V c16-4 A 6,Wredguia IG-V c16-4 A 6 C Ring,-348.968750,176.812500,-324.187500,2136.897079
K14_C07,62ea69ec5b373aa426dd829e751d201c564f2f6d,69,0.999975,Pheia Ain UQ-D d12-23,Pheia Ain UQ-D d12-23 6,Pheia Ain UQ-D d12-23 6 C Ring,-37.593750,235.750000,-3864.687500,3366.432402
K14_C07,19537204c5ff6408952b7952b86b6987fd0b02bd,76,0.999974,Wredguia VL-L c21-22,Wredguia VL-L c21-22 8,Wredguia VL-L c21-22 8 B Ring,-1059.125000,14.156250,-122.093750,1674.774965
