cluster_id,ring_id,moi_metric,system_name,body_name,ring_name,x,y,z,rank
D5000_C001,5b9369a865017deaaf6b4c1e17a21847a681a477,0.999540,Ploi Eurl CT-D c27-0,Ploi Eurl CT-D c27-0 5,Ploi Eurl CT-D c27-0 5 B Ring,7138.437500,580.125000,96.968750,751
D5000_C001,1c0707e0d63dd1bcb4ea4b31d4ed275a5c318f49,0.999540,Eoch Pruae CG-O d6-2644,Eoch Pruae CG-O d6-2644 AB 2,Eoch Pruae CG-O d6-2644 AB 2 C Ring,-8512.375000,-1008.406250,20013.187500,752
D5000_C001,41c72368bf1106a1fdd0a4da0b81c1cd533491d6,0.999540,Pro Eurl TX-J c9-7,Pro Eurl TX-J c9-7 A 2,Pro Eurl TX-J c9-7 A 2 A Ring,2070.937500,301.000000,633.843750,753
D5000_C001,8d5e921d90741c74870b57028b8dcb96e22b594a,0.999533,Pro Aewsy VL-Y c28,Pro Aewsy VL-Y c28 6,Pro Aewsy VL-Y c28 6 C Ring,-5701.531250,23.343750,7943.000000,754
D5000_C001,153025871f3214ec551d38567fe1dca90c449a0b,0.999529,Traikoa OD-I d10-0,Traikoa OD-I d10-0 ABC 3,Traikoa OD-I d10-0 ABC 3 B Ring,-1655.156250,620.406250,4940.437500,755
D5000_C001,ec23a0231670888f67f9f104fa252c2a06ce516e,0.999526,Eol Prou AL-M c8-42,Eol Prou AL-M c8-42 5,Eol Prou AL-M c8-42 5 B Ring,-9738.375000,-809.062500,19783.625000,756
D5000_C001,31e52fc4ee7582a9e57d1aec19b1eaa1ea91aa1f,0.999526,Phantom Streak Sector KH-V c2-33,Phantom Streak Sector KH-V c2-33 AB 1,Phantom Streak Sector KH-V c2-33 AB 1 C Ring,-3565.500000,-291.593750,5454.812500,757
D5000_C001,99ff585ba11fd1166a0698ee4de62aca16798302,0.999520,Shaulo JR-N e6-273,Shaulo JR-N e6-273 3,Shaulo JR-N e6-273 3 B Ring,-9140.156250,-19.125000,29649.156250,758
D5000_C001,55936738734c273e141d4aaad6a74ffe25e0b589,0.999519,Bleae Thua TG-Y c25,Bleae Thua TG-Y c25 5,Bleae Thua TG-Y c25 5 A Ring,-715.218750,-12.937500,1555.625000,759
D5000_C001,066d6ab5697f9c1d0fd55f843f920720ebb062ab,0.999516,Hypoe Ploe ZO-Z d442,Hypoe Ploe ZO-Z d442 11,Hypoe Ploe ZO-Z d442 11 A Ring,9659.875000,-668.000000,22079.468750,760
D5000_C001,bfc3c52f7c60287661a5897e9c7384f42a5e8851,0.999516,Praea Euq VX-L c23-1,Praea Euq VX-L c23-1 4,Praea Euq VX-L c23-1 4 A Ring,537.000000,815.250000,1220.968750,761
D5000_C001,acb68490495666d5bf77c4b0a9128eb9783a573d,0.999516,Aucopp NP-J c11-11,Aucopp NP-J c11-11 2,Aucopp NP-J c11-11 2 B Ring,-1987.531250,-297.625000,2001.406250,762
D5000_C001,e7c62a6dba1fab93fc4a1b9ef955317b180ff472,0.999515,Eor Aescs RS-E c26-0,Eor Aescs RS-E c26-0 2,Eor Aescs RS-E c26-0 2 A Ring,-7539.531250,417.062500,-12739.343750,763
D5000_C001,af0374df11acc4f6d421588cedc0dbfc307bd56d,0.999510,Gru Dryiae BI-Q d6-44,Gru Dryiae BI-Q d6-44 ABC 4,Gru Dryiae BI-Q d6-44 ABC 4 B Ring,-5094.968750,-169.406250,5935.843750,765
D5000_C001,b6e481468281718aa4f516bf2d797945bb4aea4e,0.999510,Clookau WO-P d6-2,Clookau WO-P d6-2 5,Clookau WO-P d6-2 5 B Ring,-9137.781250,-503.468750,12304.968750,766
D5000_C001,70d74fa5a68abdb0b30eaa83dd451166cd8f2083,0.999509,Swoilz OY-D c1-20,Swoilz OY-D c1-20 2,Swoilz OY-D c1-20 2 B Ring,688.437500,-74.062500,258.281250,767
D5000_C001,2cb0eb0841c897ef2bc74d1a3f1a8e3f460d2c02,0.999508,Flyae Dryoae HB-D c29-10,Flyae Dryoae HB-D c29-10 8,Flyae Dryoae HB-D c29-10 8 B Ring,7200.781250,-85.250000,191.468750,768
D5000_C001,e3a094606bfecd3b25ca0fda35b7997620464b06,0.999506,Myeade NH-B c1-0,Myeade NH-B c1-0 A 5,Myeade NH-B c1-0 A 5 A Ring,-741.656250,615.437500,-7424.343750,769
D5000_C001,40a7209590b8d25a920f4288d2d6304548773ae0,0.999501,Byua Euq AL-V c3-3,Byua Euq AL-V c3-3 4,Byua Euq AL-V c3-3 4 A Ring,-928.781250,526.312500,5513.625000,771
D5000_C001,fb4e032be85cf7432855cfbcbcc776930aeb2669,0.999500,Phua Audst CA-H d10-1915,Phua Audst CA-H d10-1915 6,Phua Audst CA-H d10-1915 6 B Ring,-169.187500,1415.843750,26756.843750,772
D5000_C001,58da12682d9ff564e87ea3739211ce02fd6c5c59,0.999499,Boewnst MS-U f2-37,Boewnst MS-U f2-37 2,Boewnst MS-U f2-37 2 B Ring,-6243.562500,-1151.468750,16584.312500,773
D5000_C001,2972a2bd587a9e3b514e905cecb9e8deb60fdd8e,0.999497,Hypiae Aug CQ-Y f153,Hypiae Aug CQ-Y f153 3,Hypiae Aug CQ-Y f153 3 A Ring,1930.343750,1973.250000,25131.687500,774
D5000_C001,7d581e98b8dedc729f1fe2c9e975c6d68b400627,0.999488,Hypoe Ploe FU-A d5,Hypoe Ploe FU-A d5 4,Hypoe Ploe FU-A d5 4 C Ring,10003.187500,-917.468750,21994.000000,775
D5000_C001,4d3b38c42099a65442e7139d66d7a8e08e2c7e3f,0.999471,Flyiedgai DL-P c21-17,Flyiedgai DL-P c21-17 4,Flyiedgai DL-P c21-17 4 C Ring,-6251.906250,-431.968750,8829.312500,776
D5000_C001,6ed9ee88a38ea97d52324aadce3f04b0f47b49b3,0.999470,Eol Prou UE-F c12-81,Eol Prou UE-F c12-81 ABC 1,Eol Prou UE-F c12-81 ABC 1 B Ring,-9656.375000,-841.281250,19952.406250,777
D5000_C001,84902ca4273f4ecc84f6db436a48373119d54d69,0.999470,Eord Prau XP-N d7-615,Eord Prau XP-N d7-615 B 7,Eord Prau XP-N d7-615 B 7 B Ring,5846.625000,-576.718750,20134.968750,778
D5000_C001,46162c90abc71c64337383489ef73fa300dd6c65,0.999465,Schienau MX-Q c6-23,Schienau MX-Q c6-23 A 2,Schienau MX-Q c6-23 A 2 A Ring,-8295.656250,-1895.875000,20996.156250,779
D5000_C001,a9ef497739482a3fb9f667dc735f02cccc6ab595,0.999464,Boeph GT-C c28-172,Boeph GT-C c28-172 3,Boeph GT-C c28-172 3 C Ring,-7900.156250,-518.937500,16788.062500,780
D5000_C001,6a72b12d24222755889184c8edf4fd5e0605ee37,0.999462,Drojaea RE-G c27-13,Drojaea RE-G c27-13 14,Drojaea RE-G c27-13 14 C Ring,326.406250,-146.781250,3974.312500,781
D5000_C001,25114cc4467dc75e64439eaa6bf17663c261f38f,0.999462,Eord Blao VY-S e3-249,Eord Blao VY-S e3-249 3,Eord Blao VY-S e3-249 3 A Ring,5907.468750,-1200.000000,27791.625000,782
D5000_C001,0c75d5a53cfa612c23a2e9133a12a7c91c7c499f,0.999460,Skaude EK-P b10-7,Skaude EK-P b10-7 7,Skaude EK-P b10-7 7 A Ring,-4144.406250,-382.500000,9399.656250,783
D5000_C001,c2b6da65739bd52199f5850d329aa8627ede650b,0.999458,Blaea Euhn QI-B d4,Blaea Euhn QI-B d4 B 5,Blaea Euhn QI-B d4 B 5 C Ring,-16351.781250,561.781250,4077.656250,784
D5000_C001,6ef8e606d6eac2ed58cd7d2e1b53992331a5feac,0.999454,Floawns SG-R b19-4,Floawns SG-R b19-4 7,Floawns SG-R b19-4 7 C Ring,1430.531250,-1051.562500,14719.750000,785
D5000_C001,54abbdf854f9948c8f2d8aaaed3b1707560a4ad7,0.999452,Thaileia OH-V c2-0,Thaileia OH-V c2-0 5,Thaileia OH-V c2-0 5 B Ring,265.062500,-1155.281250,4185.718750,786
D5000_C001,95893ffe7e3311888b8b54517af8d3c0ea1bf0b0,0.999451,Grie Dryue WY-J c24-20,Grie Dryue WY-J c24-20 ABCD 2,Grie Dryue WY-J c24-20 ABCD 2 B Ring,-18855.875000,-504.281250,6395.375000,787
D5000_C001,a61c9f1620ea4f97d308189fac7b60f313ca82ce,0.999449,Prua Phoe TO-O b52-60,Prua Phoe TO-O b52-60 6,Prua Phoe TO-O b52-60 6 A Ring,-6003.468750,-309.406250,11593.843750,788
D5000_C001,ec6c01c253f7277c8c6f866bd36eeb73fd912c97,0.999447,Pyult DD-H d11-19,Pyult DD-H d11-19 2,Pyult DD-H d11-19 2 A Ring,336.406250,-271.937500,-3894.875000,789
D5000_C001,954a6f9ae5458e757cbb4b85fafed351f59fc195,0.999443,Screaki MV-X c14-1902,Screaki MV-X c14-1902 7,Screaki MV-X c14-1902 7 A Ring,-2825.156250,14.718750,21352.312500,790
D5000_C001,a835e3743e57779a5c658bca8e778b3044c4a4a2,0.999434,Byoomao IQ-N c23-780,Byoomao IQ-N c23-780 AB 4,Byoomao IQ-N c23-780 AB 4 A Ring,-544.562500,-66.250000,25539.750000,791
D5000_C001,684d1c93170e478f2faf703e5ba7a1fb03cab11c,0.999430,Dryio Flyi GG-Y f428,Dryio Flyi GG-Y f428 2,Dryio Flyi GG-Y f428 2 B Ring,-5789.781250,-1179.687500,18600.812500,792
D5000_C001,b061d0ce9521d292235817d91b27274e355aaccd,0.999421,Boewnst RI-J b41-41,Boewnst RI-J b41-41 AB 10,Boewnst RI-J b41-41 AB 10 B Ring,-6200.312500,-353.093750,16464.312500,793
D5000_C001,fe74318c410592b31a284515d5f42add38acd0df,0.999420,Schee Eaec YB-F b17-0,Schee Eaec YB-F b17-0 4,Schee Eaec YB-F b17-0 4 B Ring,-7449.312500,-153.281250,-5820.281250,794
D5000_C001,a31bb808eb07c13838b13e76f2bda37755fcc351,0.999419,Preae Theia DM-B d14-5,Preae Theia DM-B d14-5 AB 2,Preae Theia DM-B d14-5 AB 2 A Ring,3766.281250,813.000000,-1110.625000,795
D5000_C001,42e8e889f05175cffd549582812d7c036f6ff3ac,0.999418,Bleia Dryiae DU-Q c21-13,Bleia Dryiae DU-Q c21-13 14,Bleia Dryiae DU-Q c21-13 14 B Ring,-556.343750,-152.656250,4976.156250,796
D5000_C001,abd4f1519dfd247c68f15713b1e42349dabce7ea,0.999414,Pha Fleau PK-E d12-10,Pha Fleau PK-E d12-10 AB 7,Pha Fleau PK-E d12-10 AB 7 B Ring,-20231.625000,582.156250,24368.812500,797
D5000_C001,a268bfec8de8bccf1a0f10e677ca874d3cb7fd3a,0.999414,Shrogaae XR-Q c19-117,Shrogaae XR-Q c19-117 2,Shrogaae XR-Q c19-117 2 C Ring,4151.187500,349.406250,21574.968750,798
D5000_C001,77e44cb535efd5a5d63fc783f691bcf24f8eb774,0.999410,Eodgorsts YY-P c19-1,Eodgorsts YY-P c19-1 8,Eodgorsts YY-P c19-1 8 A Ring,-1486.281250,196.062500,11319.000000,799
D5000_C001,ab43a6762b296e0e450e228ef12466852030c9e2,0.999410,Froals KV-B d14-183,Froals KV-B d14-183 B 17,Froals KV-B d14-183 B 17 C Ring,-5152.406250,1009.687500,15530.312500,800
D5000_C001,adae223d5d1bd810cb53f6b72f300dddb962b6b4,0.999408,Praea Eur JR-N d6-21,Praea Eur JR-N d6-21 8,Praea Eur JR-N d6-21 8 B Ring,10794.437500,-18.812500,781.437500,801
D5000_C001,06890ca9cb669a94a48c83c979d2679634bac726,0.999399,Blu Euq WA-F b11-3,Blu Euq WA-F b11-3 3,Blu Euq WA-F b11-3 3 B Ring,-14.312500,4.593750,4305.062500,803
D5000_C001,7fdeabaf4b657652834ca0ed277e37806f83f1fb,0.999399,Froade HG-Q b20-6,Froade HG-Q b20-6 3,Froade HG-Q b20-6 3 C Ring,11525.500000,312.093750,14739.156250,804
D5000_C001,a6272802f4caf292dcf10d89fa31911c38585c4d,0.999397,Hypou Aurb NS-K d8-25,Hypou Aurb NS-K d8-25 3,Hypou Aurb NS-K d8-25 3 B Ring,9653.125000,1534.218750,25270.406250,805
D5000_C001,82f41a9b8223577f85238c5f00b6676398084f96,0.999395,Zuni YA-V c3-781,Zuni YA-V c3-781 A 4,Zuni YA-V c3-781 A 4 A Ring,106.500000,441.156250,23453.437500,806
D5000_C001,20c1724b8dc14a6cdd828b2ebc82173649429e88,0.999392,Boelts LU-H c26-1367,Boelts LU-H c26-1367 3,Boelts LU-H c26-1367 3 A Ring,-6491.531250,-207.468750,16727.156250,807
D5000_C001,896903d601eeff22bf663b695f52cb52e9f8cfa2,0.999391,Smoje KW-W b44-0,Smoje KW-W b44-0 ABC 1,Smoje KW-W b44-0 ABC 1 B Ring,2455.656250,336.250000,3739.937500,808
D5000_C001,bf40b3513a1928228f8a0aadaf3a5f05e22d705a,0.999387,Aunaiwyg LX-U f2-693,Aunaiwyg LX-U f2-693 3,Aunaiwyg LX-U f2-693 3 C Ring,4208.218750,1763.031250,21792.031250,809
D5000_C001,c0b6b428d1a95252647d125c75ca5bb9ae51d0dc,0.999386,Skaude YY-K c23-0,Skaude YY-K c23-0 3,Skaude YY-K c23-0 3 A Ring,-4845.625000,-664.562500,10212.093750,810
D5000_C001,fc5b23f882982342c14c19eeb5dd7ac0f41f7fdd,0.999381,NGC 7380 Sector AD-K b25-0,NGC 7380 Sector AD-K b25-0 2,NGC 7380 Sector AD-K b25-0 2 A Ring,-6745.156250,57.468750,-2021.187500,811
D5000_C001,1ea8c80107a4489764c0bfd74fe64dff00072e9e,0.999378,Vaimua QK-D d13-98,Vaimua QK-D d13-98 10,Vaimua QK-D d13-98 10 C Ring,5707.125000,-1693.187500,17977.781250,812
D5000_C001,c07584d699c259f2b41c4a315caa1c5c13def5e4,0.999372,Dumbue PN-S d4-7,Dumbue PN-S d4-7 AB 1,Dumbue PN-S d4-7 AB 1 B Ring,4522.843750,578.062500,22413.781250,814
D5000_C001,3f80902844f1b70901afa36e456683f1e42e0426,0.999372,Eol Prou AS-I c10-229,Eol Prou AS-I c10-229 A 6,Eol Prou AS-I c10-229 A 6 A Ring,-10110.468750,-852.187500,19868.500000,815
D5000_C001,01f4839d5a5ddb2c8a1fadfc484827b6a1248329,0.999370,Hypoae Phyloea AA-A h311,Hypoae Phyloea AA-A h311 3,Hypoae Phyloea AA-A h311 3 C Ring,-4971.468750,2035.968750,33340.625000,816
D5000_C001,b549318c99a25d45340cab0042eef7257834c2b0,0.999369,Flyiedge QP-E b16-7,Flyiedge QP-E b16-7 2,Flyiedge QP-E b16-7 2 C Ring,-4407.812500,-393.000000,8240.718750,817
D5000_C001,51ccc52628534ead3bc40734b5082412702c18f3,0.999367,Prua Phoe EB-V d3-131,Prua Phoe EB-V d3-131 B 5,Prua Phoe EB-V d3-131 B 5 B Ring,-5658.437500,-417.875000,10815.875000,818
D5000_C001,4f97c994b2ffa7a4bfb202d62600ba5e2a9acd29,0.999367,Traikaae WF-B c15-1,Traikaae WF-B c15-1 7,Traikaae WF-B c15-1 7 C Ring,-541.562500,699.781250,4702.687500,819
D5000_C001,22f19ce290f7c5a6b87960132a0df8943d179501,0.999364,Boeths CA-A f661,Boeths CA-A f661 5,Boeths CA-A f661 5 B Ring,-2977.468750,-991.656250,15701.906250,820
D5000_C001,771205ba26aa551e1a8f7f65f8cedc22a73b2c34,0.999364,Hypoe Blooe AQ-Y f113,Hypoe Blooe AQ-Y f113 1,Hypoe Blooe AQ-Y f113 1 B Ring,-3589.875000,-1635.406250,32689.656250,821
D5000_C001,a76759a65afcdcd36280dbd3f1a89a1ec2ad2721,0.999363,Lysooh VS-D c14-0,Lysooh VS-D c14-0 16,Lysooh VS-D c14-0 16 B Ring,1426.093750,861.500000,7248.781250,822
D5000_C001,aa232e0fe32f4b5f5fefab9b9d2729e14473fe1c,0.999354,Gludgoea IO-Z c13-3,Gludgoea IO-Z c13-3 6,Gludgoea IO-Z c13-3 6 B Ring,-3899.906250,3.187500,-4296.062500,823
D5000_C001,2c74cdf82e451c43a8be879e2c251ba45ffc3f14,0.999349,Preae Aewsy NK-M d8-6,Preae Aewsy NK-M d8-6 ABC 9,Preae Aewsy NK-M d8-6 ABC 9 C Ring,-5087.531250,937.093750,8669.781250,824
D5000_C001,fed39aefe1c58cc883cbd3451b3c7fa3bb20c53b,0.999345,Dryoea Bli EG-Y g825,Dryoea Bli EG-Y g825 B 1,Dryoea Bli EG-Y g825 B 1 C Ring,2869.718750,-1181.625000,29084.968750,825
D5000_C001,1b57d8751a4ae80b9b9c0dbe99205b87b3a634d9,0.999338,Shrogaae DN-V c2-392,Shrogaae DN-V c2-392 2,Shrogaae DN-V c2-392 2 C Ring,4793.968750,166.718750,20824.812500,826
D5000_C001,ea06bfde9c789250ed24ef57490585156ee30a02,0.999337,Trailaa WF-E d12-19,Trailaa WF-E d12-19 ABC 1,Trailaa WF-E d12-19 ABC 1 B Ring,8329.812500,515.500000,5154.718750,827
D5000_C001,096cc52cbbcfa361d5697054bac33f44884e652a,0.999331,Flyiedgooe VV-T d4-109,Flyiedgooe VV-T d4-109 8,Flyiedgooe VV-T d4-109 8 A Ring,-11317.000000,-125.093750,8308.375000,828
D5000_C001,5e329338e0b71e23163098af4ce02452c366c48e,0.999331,Brairuia GX-A d14-1973,Brairuia GX-A d14-1973 ABCD 4,Brairuia GX-A d14-1973 ABCD 4 C Ring,-5486.125000,-667.125000,32164.062500,829
D5000_C001,5c821b4900a08b3fb354fbdfac55b833fe0af4ad,0.999330,Hegeia BH-K c22-6,Hegeia BH-K c22-6 AB 5,Hegeia BH-K c22-6 AB 5 A Ring,-1989.093750,127.125000,-2631.093750,830
D5000_C001,6953501d5f8f0a6636f599abc3cd2ffbdb5d11eb,0.999328,Braireau CL-X e1-4588,Braireau CL-X e1-4588 1,Braireau CL-X e1-4588 1 A Ring,-1897.031250,-450.218750,31379.468750,831
D5000_C001,9b5cfff0df0b10c594f8800b93dd1546ba752106,0.999324,Hypuae Aip EH-B d14-9,Hypuae Aip EH-B d14-9 12,Hypuae Aip EH-B d14-9 12 C Ring,11373.343750,758.250000,-4923.437500,832
D5000_C001,92a022552aab5f7d5b6daec5f28443a1831cef98,0.999321,Smojuae UO-I c9-1,Smojuae UO-I c9-1 9,Smojuae UO-I c9-1 9 C Ring,6669.687500,43.656250,3184.312500,833
D5000_C001,c5f71b253bafb86ff874abaa0f285dd634778094,0.999315,Boeft OA-U c17-290,Boeft OA-U c17-290 B 2,Boeft OA-U c17-290 B 2 B Ring,181.156250,-969.593750,16335.531250,834
D5000_C001,7aa9441ec010c037ce07e2eb9a36846f248d99ae,0.999306,Ellaidst ER-M d7-155,Ellaidst ER-M d7-155 9,Ellaidst ER-M d7-155 9 C Ring,-4655.718750,366.812500,9857.687500,835
D5000_C001,f2d3794d30afd5efbac7fc4dcdea9addff54e0b0,0.999301,Boeths YE-A e26,Boeths YE-A e26 2,Boeths YE-A e26 2 B Ring,-3800.812500,-1085.687500,15598.843750,836
D5000_C001,a683ec5c3f9c8254b0f41fd31d37737343879ca5,0.999299,Hypua Flyoae FM-B b43-7,Hypua Flyoae FM-B b43-7 6,Hypua Flyoae FM-B b43-7 6 A Ring,-12362.625000,-822.031250,22896.218750,837
D5000_C001,981bb21dd35fcf09350ca3b1452fe5ee696c2489,0.999298,Blu Aescs XZ-N d7-13,Blu Aescs XZ-N d7-13 ABC 2,Blu Aescs XZ-N d7-13 ABC 2 A Ring,-1580.031250,875.218750,12385.000000,838
D5000_C001,b3d37ec11ed9993e2483f6f2b62bf6b2a384d266,0.999291,Blua Phrua YK-O e6-122,Blua Phrua YK-O e6-122 1,Blua Phrua YK-O e6-122 1 A Ring,-7086.812500,-1791.531250,15508.156250,839
D5000_C001,fe688ca19afe4f04b6d5e3bb94bfb556465c0229,0.999291,Drumbaae AA-A h523,Drumbaae AA-A h523 B 2,Drumbaae AA-A h523 B 2 B Ring,-8157.812500,2298.406250,22715.000000,840
D5000_C001,9cc39908f78a810b5c000f07040c23996b5551c9,0.999290,Phrooe Bliae DV-P c8-92,Phrooe Bliae DV-P c8-92 AB 5,Phrooe Bliae DV-P c8-92 AB 5 B Ring,-12811.906250,-80.906250,33881.343750,841
D5000_C001,7c827fc589d82f310ab1c61888a9e32b31124ac5,0.999278,Blo Eur IO-W c16-11,Blo Eur IO-W c16-11 BC 2,Blo Eur IO-W c16-11 BC 2 A Ring,5566.937500,465.687500,4801.031250,842
D5000_C001,14ad987fab179e792c4aada1b0b70a9b616d2396,0.999276,Aowroae CL-Y f330,Aowroae CL-Y f330 AB 9,Aowroae CL-Y f330 AB 9 B Ring,1384.562500,1878.375000,33818.687500,843
D5000_C001,60a7209b33c60b7613851b635312e3cd9f5dbdc3,0.999274,Dryae Flyoae ZZ-B c2-264,Dryae Flyoae ZZ-B c2-264 6,Dryae Flyoae ZZ-B c2-264 6 C Ring,-13200.062500,-108.718750,18253.562500,844
D5000_C001,2ddba7e8cf02e3c48fe6e21990b1c0b91c8327f1,0.999273,Col 359 Sector VU-F d11-130,Col 359 Sector VU-F d11-130 A 6,Col 359 Sector VU-F d11-130 A 6 C Ring,-289.593750,52.968750,1043.531250,845
D5000_C001,abfaa9c5c19518962a06f7e5a312f4908b5ec8b3,0.999273,IC 4665 Sector JE-E b13-1,IC 4665 Sector JE-E b13-1 6,IC 4665 Sector JE-E b13-1 6 A Ring,-615.937500,397.406250,979.875000,846
D5000_C001,2f431e89b97591224272bcd445abd235f57410eb,0.999271,Prua Phoe LE-I b52-1,Prua Phoe LE-I b52-1 4,Prua Phoe LE-I b52-1 4 C Ring,-5433.125000,-986.375000,11579.968750,847
D5000_C001,1d017a2dcd56ab73b4b232aaf41ddc0209152111,0.999267,Eoch Blou KM-W f1-1821,Eoch Blou KM-W f1-1821 2,Eoch Blou KM-W f1-1821 2 A Ring,-8101.218750,-1019.312500,27739.968750,848
D5000_C001,b2f9b4e0ff0d4a0779c12ad3626924b0c6424407,0.999262,Blu Ain AV-X c14-342,Blu Ain AV-X c14-342 4,Blu Ain AV-X c14-342 4 C Ring,517.843750,-24.156250,14965.593750,849
D5000_C001,0a40ad8f688de0812ab2f3886ee96067ad3e3dc2,0.999253,Kueme KN-B c29-7,Kueme KN-B c29-7 3,Kueme KN-B c29-7 3 A Ring,16901.000000,-413.718750,27091.375000,850
D5000_C001,8cf94327a2c8eea6b0c3e4ef217b24c2d542df9c,0.999243,Synuefue YT-O b39-1,Synuefue YT-O b39-1 5,Synuefue YT-O b39-1 5 C Ring,-2181.968750,-155.687500,-215.562500,851
D5000_C001,3afcff6a677836c433bed031d2ae6b884d8c6c78,0.999241,Eidaih RD-Y b3-1,Eidaih RD-Y b3-1 3,Eidaih RD-Y b3-1 3 C Ring,-6640.031250,-762.875000,10537.187500,852
D5000_C001,50b17adc3555e7c1237b4aefae964b444b35cf87,0.999238,Gludgae SD-J d9-10,Gludgae SD-J d9-10 12,Gludgae SD-J d9-10 12 B Ring,3455.687500,297.500000,-4065.312500,853
D5000_C001,405048f50a3d72783a5ac928b106827ef09c6305,0.999235,Choomao KJ-P b6-4,Choomao KJ-P b6-4 9,Choomao KJ-P b6-4 9 B Ring,-21822.125000,161.812500,24683.343750,854
D5000_C001,fe04fa85c9b0d7d85cb0f7d43c5bbe59cd447532,0.999227,Traikaae LO-Y c14-15,Traikaae LO-Y c14-15 ABC 11,Traikaae LO-Y c14-15 ABC 11 A Ring,-1049.437500,166.093750,4730.218750,855
D5000_C001,c8d37fcdfd381bec9aafae350dafa5694e1e22ea,0.999223,Dryooe Flyou KZ-C c27-211,Dryooe Flyou KZ-C c27-211 6,Dryooe Flyou KZ-C c27-211 6 C Ring,-9483.218750,-864.062500,19307.812500,856
D5000_C001,f0d3c2facf588c15f81826e2af2f052a6944ebc5,0.999218,Syramoe KC-K d9-5,Syramoe KC-K d9-5 A 5,Syramoe KC-K d9-5 A 5 A Ring,15181.281250,698.562500,6198.125000,857
D5000_C001,0e5561751f9845f8c583857dd529567ac914d1f9,0.999217,Scaulao LC-T d4-8107,Scaulao LC-T d4-8107 6,Scaulao LC-T d4-8107 6 B Ring,-3015.218750,-466.593750,28844.218750,858
D5000_C001,205eecfd2a153a855cee6805458f01940d786854,0.999208,Eodgorks PO-Z d13-314,Eodgorks PO-Z d13-314 8,Eodgorks PO-Z d13-314 8 B Ring,4384.500000,-19.031250,11662.156250,859
D5000_C001,aa111b6ae36a072681a6d4393bf4cb09ed5b5d3d,0.999208,Praea Euq KV-O c6-0,Praea Euq KV-O c6-0 5,Praea Euq KV-O c6-0 5 A Ring,744.843750,240.687500,522.968750,860
D5000_C001,83cf35bc5147b7c36db4299ac078c03563227ca1,0.999200,Byoomi CH-P c8-2686,Byoomi CH-P c8-2686 2,Byoomi CH-P c8-2686 2 C Ring,-1791.218750,-194.625000,24909.812500,861
D5000_C001,76828eae9c82e0e8055a9c43168db044f6d8d273,0.999200,Phroi Byoe BA-P d6-893,Phroi Byoe BA-P d6-893 7,Phroi Byoe BA-P d6-893 7 C Ring,-235.843750,-709.906250,36673.562500,862
D5000_C001,e26427f7afe1692347692eaf5078545917aab810,0.999197,Myumbai CL-Y g38,Myumbai CL-Y g38 3,Myumbai CL-Y g38 3 C Ring,-6437.781250,-1886.750000,22931.125000,863
D5000_C001,321e1de409212588de4dcd8cecc87984de4c72cc,0.999190,Blu Thua IF-G c27-0,Blu Thua IF-G c27-0 3,Blu Thua IF-G c27-0 3 A Ring,994.406250,1132.375000,2688.281250,864
D5000_C001,bf89c9859888b232b4d507c4f58b3dfd5c1a36e4,0.999186,Lysoorb WF-L d9-2,Lysoorb WF-L d9-2 A 10,Lysoorb WF-L d9-2 A 10 A Ring,969.437500,1248.843750,7482.875000,866
D5000_C001,f044405534ec55fe9453e4323e1f47689addbb9e,0.999178,Juenae ZI-C c2-2613,Juenae ZI-C c2-2613 A 4,Juenae ZI-C c2-2613 A 4 A Ring,12.781250,-33.218750,25928.718750,867
D5000_C001,c4cec512feeaf04c3c195d8f43c91cd95eebed97,0.999178,Hyuqu OS-S c4-132,Hyuqu OS-S c4-132 3,Hyuqu OS-S c4-132 3 A Ring,2931.968750,-979.562500,34992.593750,868
D5000_C001,60f21ab18b1ef6730c9c01a644f66e5075ac389e,0.999177,Drojo VA-V d3-11,Drojo VA-V d3-11 A 5,Drojo VA-V d3-11 A 5 C Ring,-3763.312500,-396.406250,3124.687500,869
D5000_C001,f3cb7b96b3daa57cbcb0ed741dba364299a82a7c,0.999170,Col 359 Sector RF-M c21-6,Col 359 Sector RF-M c21-6 A 3,Col 359 Sector RF-M c21-6 A 3 C Ring,-518.062500,-231.656250,1024.500000,870
D5000_C001,2247e8b6751d5a7f094a5913fc1b7da345303eaa,0.999158,Hyuquae AA-A g22,Hyuquae AA-A g22 B 3,Hyuquae AA-A g22 B 3 B Ring,-5037.968750,-1279.187500,35230.218750,871
D5000_C001,866c97ae7c828908b25b6e57ebc9095c7c093065,0.999142,Stuelou UJ-V c17-15,Stuelou UJ-V c17-15 3,Stuelou UJ-V c17-15 3 C Ring,-6668.437500,-672.625000,13798.812500,872
D5000_C001,87189e88d2ba2979f8295e06e7c326073d2bdcf0,0.999136,Pyramoe BW-U d3-35,Pyramoe BW-U d3-35 A 7,Pyramoe BW-U d3-35 A 7 C Ring,-900.781250,-497.062500,5687.500000,873
D5000_C001,cb764eb128afafab1e8c0976ed60942e28e62c35,0.999132,Phylurn HW-N c6-2,Phylurn HW-N c6-2 2,Phylurn HW-N c6-2 2 A Ring,4088.625000,17.531250,1783.156250,874
D5000_C001,5f59a9ca250444f50781951c53f80697742b767b,0.999127,Aucopp BY-N c8-5,Aucopp BY-N c8-5 4,Aucopp BY-N c8-5 4 C Ring,-2419.125000,-500.343750,1864.218750,875
